,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
14852,22.0,41500.0,Aluguel,6.0,Personal,D,2500.0,15.62,0.0,0.06,N,2
14853,27.0,14000.0,Aluguel,5.0,Melhora do lar,B,4750.0,10.0,1.0,0.34,N,9
14854,22.0,75000.0,Hipoteca,6.0,Pagamento de débitos,A,18000.0,5.79,0.0,0.24,N,2
14855,23.0,35000.0,Aluguel,0.0,Educativo,B,7000.0,10.99,0.0,0.2,N,3
14856,31.0,75000.0,Hipoteca,8.0,Educativo,D,16500.0,16.77,0.0,0.22,S,8
14857,33.0,400000.0,Hipoteca,9.0,Personal,A,15000.0,6.03,0.0,0.04,N,10
14858,24.0,45792.0,Aluguel,3.0,Personal,B,17000.0,10.38,1.0,0.37,N,3
14859,24.0,37000.0,Aluguel,3.0,Personal,B,5500.0,9.2,0.0,0.15,N,2
14860,22.0,18000.0,Aluguel,0.0,Melhora do lar,E,1500.0,18.64,1.0,0.08,N,2
14861,38.0,64000.0,Aluguel,4.0,Pagamento de débitos,A,5000.0,7.88,0.0,0.08,N,16
14862,24.0,39000.0,Aluguel,3.0,Educativo,A,1500.0,8.49,1.0,0.04,N,3
14863,25.0,45000.0,Aluguel,0.0,Personal,C,14500.0,13.16,1.0,0.32,N,2
14864,26.0,50000.0,Aluguel,2.0,Melhora do lar,C,8400.0,14.72,0.0,0.17,S,3
14865,41.0,42000.0,Aluguel,2.0,Empreendimento,A,5000.0,7.49,0.0,0.12,N,15
14866,31.0,46080.0,Aluguel,3.0,Médico,E,2800.0,17.56,0.0,0.06,N,10
14867,24.0,62400.0,Aluguel,4.0,Pagamento de débitos,D,20000.0,14.84,1.0,0.32,N,4
14868,24.0,60000.0,Hipoteca,6.0,Melhora do lar,A,14000.0,8.94,0.0,0.23,N,2
14869,34.0,32758.0,Aluguel,0.0,Pagamento de débitos,D,8400.0,14.96,1.0,0.26,N,5
14870,25.0,96000.0,Hipoteca,4.0,Empreendimento,B,10925.0,12.69,0.0,0.11,N,4
14871,21.0,35000.0,Própria,2.0,Empreendimento,C,7200.0,15.23,0.0,0.21,N,4
14872,23.0,34000.0,Aluguel,5.0,Empreendimento,C,8500.0,13.92,1.0,0.25,N,3
14873,27.0,144000.0,Hipoteca,6.0,Médico,A,5000.0,7.49,0.0,0.03,N,5
14874,25.0,49000.0,Aluguel,3.0,Educativo,A,1000.0,7.66,0.0,0.02,N,3
14875,21.0,40000.0,Aluguel,5.0,Educativo,B,1500.0,12.18,0.0,0.04,N,4
14876,23.0,45500.0,Própria,5.0,Educativo,C,14000.0,14.72,0.0,0.31,S,2
14877,22.0,33000.0,Aluguel,6.0,Pagamento de débitos,C,6000.0,13.85,0.0,0.18,N,3
14878,41.0,180000.0,Própria,13.0,Médico,A,14000.0,5.99,0.0,0.08,N,11
14879,24.0,24000.0,Aluguel,0.0,Empreendimento,D,7000.0,15.62,1.0,0.29,N,4
14880,22.0,105600.0,Hipoteca,4.0,Personal,B,8000.0,11.49,0.0,0.08,N,2
14881,29.0,68000.0,Hipoteca,13.0,Educativo,A,10000.0,7.74,0.0,0.15,N,7
14882,26.0,58000.0,Hipoteca,10.0,Empreendimento,B,5000.0,10.62,0.0,0.09,N,2
14883,25.0,79404.0,Outro,0.0,Empreendimento,D,20000.0,15.05,0.0,0.25,N,3
14884,22.0,58000.0,Aluguel,3.0,Personal,B,1800.0,12.18,0.0,0.03,N,2
14885,36.0,42000.0,Aluguel,1.0,Educativo,A,21000.0,7.49,1.0,0.5,N,11
14886,29.0,67000.0,Aluguel,1.0,Educativo,C,15000.0,13.57,0.0,0.22,N,9
14887,29.0,33000.0,Aluguel,2.0,Personal,C,1700.0,15.23,0.0,0.05,S,9
14888,24.0,62000.0,Aluguel,4.0,Educativo,C,2000.0,13.49,0.0,0.03,N,3
14889,22.0,80000.0,Aluguel,1.0,Educativo,B,18000.0,10.99,0.0,0.23,N,4
14890,33.0,163400.0,Hipoteca,17.0,Educativo,E,10000.0,18.39,1.0,0.06,N,5
14891,33.0,40000.0,Hipoteca,4.0,Educativo,A,5000.0,7.51,0.0,0.13,N,8
14892,28.0,130000.0,Hipoteca,0.0,Educativo,A,9000.0,8.0,0.0,0.07,N,6
14893,28.0,42000.0,Aluguel,9.0,Médico,D,12250.0,14.59,1.0,0.29,N,10
14894,28.0,55704.0,Hipoteca,12.0,Pagamento de débitos,A,8400.0,7.51,0.0,0.15,N,9
14895,36.0,92000.0,Hipoteca,18.0,Pagamento de débitos,A,4000.0,7.29,0.0,0.04,N,13
14896,38.0,108000.0,Aluguel,3.0,Personal,D,5000.0,15.21,1.0,0.05,S,17
14897,23.0,78000.0,Hipoteca,7.0,Educativo,A,12400.0,7.29,0.0,0.16,N,3
14898,30.0,68000.0,Aluguel,5.0,Educativo,D,16000.0,14.09,0.0,0.24,N,5
14899,26.0,122500.0,Aluguel,1.0,Melhora do lar,B,10000.0,10.65,0.0,0.08,N,2
14900,28.0,112200.0,Hipoteca,10.0,Empreendimento,A,6800.0,5.79,0.0,0.06,N,5
14901,23.0,63000.0,Aluguel,0.0,Empreendimento,D,16000.0,14.42,1.0,0.25,S,2
14902,26.0,77004.0,Hipoteca,0.0,Médico,B,6000.0,11.99,0.0,0.08,N,4
14903,37.0,70000.0,Hipoteca,2.0,Empreendimento,B,30000.0,10.65,0.0,0.43,N,14
14904,36.0,65000.0,Hipoteca,1.0,Empreendimento,B,7000.0,11.49,0.0,0.11,N,11
14905,26.0,109500.0,Hipoteca,11.0,Empreendimento,E,20000.0,17.56,0.0,0.18,N,2
14906,23.0,123000.0,Aluguel,4.0,Pagamento de débitos,C,2800.0,13.49,0.0,0.02,S,3
14907,25.0,49000.0,Aluguel,1.0,Pagamento de débitos,D,12000.0,13.49,1.0,0.24,N,2
14908,22.0,45000.0,Hipoteca,6.0,Educativo,A,5000.0,8.0,0.0,0.11,N,3
14909,30.0,62000.0,Hipoteca,7.0,Personal,B,9600.0,11.99,0.0,0.15,N,8
14910,29.0,54000.0,Hipoteca,8.0,Médico,A,7500.0,7.49,1.0,0.14,N,7
14911,22.0,28800.0,Aluguel,5.0,Médico,B,9000.0,10.99,1.0,0.31,N,2
14912,31.0,111000.0,Hipoteca,3.0,Melhora do lar,A,5150.0,6.62,0.0,0.05,N,6
14913,35.0,29568.0,Hipoteca,6.0,Personal,C,6000.0,13.23,0.0,0.2,S,10
14914,21.0,104740.0,Hipoteca,5.0,Educativo,B,19200.0,11.99,0.0,0.18,N,2
14915,25.0,45000.0,Hipoteca,5.0,Educativo,B,3800.0,10.65,0.0,0.08,N,3
14916,30.0,69996.0,Aluguel,0.0,Educativo,B,2000.0,10.65,0.0,0.03,N,9
14917,51.0,80000.0,Aluguel,3.0,Empreendimento,F,18000.0,18.78,0.0,0.23,N,19
14918,30.0,33000.0,Hipoteca,2.0,Pagamento de débitos,A,6000.0,8.49,0.0,0.18,N,8
14919,27.0,69500.0,Hipoteca,11.0,Médico,A,14750.0,7.49,0.0,0.21,N,9
14920,21.0,84000.0,Aluguel,5.0,Empreendimento,A,7200.0,8.49,0.0,0.09,N,2
14921,26.0,155000.0,Hipoteca,10.0,Educativo,B,25000.0,10.75,0.0,0.16,N,3
14922,33.0,79440.0,Hipoteca,12.0,Médico,C,5525.0,13.85,0.0,0.07,S,9
14923,25.0,57700.0,Aluguel,2.0,Médico,D,10600.0,14.91,1.0,0.18,S,4
14924,37.0,74400.0,Própria,21.0,Empreendimento,A,7500.0,7.05,0.0,0.1,N,11
14925,35.0,762000.0,Própria,8.0,Médico,A,10000.0,8.94,0.0,0.01,N,8
14926,24.0,23700.0,Aluguel,8.0,Empreendimento,A,10000.0,9.32,1.0,0.42,N,4
14927,28.0,36000.0,Aluguel,0.0,Pagamento de débitos,B,10000.0,11.11,0.0,0.28,N,5
14928,23.0,80196.0,Própria,2.0,Empreendimento,B,30000.0,9.91,0.0,0.37,N,3
14929,30.0,40000.0,Aluguel,14.0,Empreendimento,A,5500.0,6.62,0.0,0.14,N,8
14930,26.0,81380.0,Aluguel,9.0,Médico,B,14400.0,10.37,0.0,0.18,N,4
14931,23.0,39996.0,Aluguel,0.0,Educativo,C,6000.0,11.66,0.0,0.15,N,3
14932,35.0,30996.0,Aluguel,18.0,Educativo,C,4200.0,14.79,0.0,0.14,S,6
14933,24.0,30000.0,Própria,7.0,Melhora do lar,A,15250.0,6.54,0.0,0.51,N,3
14934,28.0,22884.0,Aluguel,4.0,Pagamento de débitos,B,4800.0,10.38,0.0,0.21,N,7
14935,26.0,37850.0,Aluguel,1.0,Personal,B,6400.0,9.88,0.0,0.17,N,2
14936,23.0,35000.0,Hipoteca,4.0,Empreendimento,A,3825.0,7.49,0.0,0.11,N,4
14937,35.0,33996.0,Aluguel,0.0,Pagamento de débitos,B,1500.0,10.99,0.0,0.04,N,7
14938,30.0,125000.0,Hipoteca,5.0,Médico,A,8000.0,7.74,0.0,0.06,N,10
14939,21.0,50000.0,Aluguel,5.0,Pagamento de débitos,A,8300.0,8.9,0.0,0.17,N,4
14940,23.0,60000.0,Hipoteca,4.0,Educativo,A,13000.0,6.91,0.0,0.22,N,2
14941,23.0,39200.0,Aluguel,1.0,Educativo,A,2500.0,7.74,0.0,0.06,N,3
14942,23.0,35000.0,Aluguel,2.0,Pagamento de débitos,B,22250.0,12.69,1.0,0.64,N,3
14943,24.0,83000.0,Hipoteca,2.0,Pagamento de débitos,D,28000.0,16.49,1.0,0.34,S,3
14944,31.0,60000.0,Hipoteca,16.0,Empreendimento,A,8800.0,7.51,0.0,0.15,N,9
14945,26.0,100000.0,Hipoteca,5.0,Pagamento de débitos,B,24000.0,10.99,0.0,0.24,N,4
14946,22.0,37500.0,Aluguel,0.0,Médico,B,9000.0,9.63,0.0,0.24,N,4
14947,22.0,56000.0,Hipoteca,5.0,Médico,E,15000.0,16.0,1.0,0.27,S,4
14948,25.0,30000.0,Hipoteca,6.0,Personal,A,4000.0,7.14,0.0,0.13,N,2
14949,25.0,150000.0,Hipoteca,9.0,Melhora do lar,B,25000.0,10.37,0.0,0.17,N,2
14950,26.0,96640.0,Outro,8.0,Educativo,B,25000.0,11.58,0.0,0.26,N,2
14951,26.0,160000.0,Aluguel,6.0,Personal,C,25000.0,12.23,0.0,0.16,S,4
14952,28.0,96000.0,Hipoteca,5.0,Melhora do lar,D,11250.0,17.58,0.0,0.12,N,5
14953,23.0,60000.0,Aluguel,4.0,Médico,A,12000.0,6.03,0.0,0.2,N,3
14954,30.0,100800.0,Hipoteca,5.0,Empreendimento,B,22000.0,12.42,0.0,0.22,N,7
14955,33.0,88000.0,Hipoteca,17.0,Pagamento de débitos,C,20000.0,13.48,1.0,0.23,S,10
14956,22.0,37000.0,Aluguel,6.0,Personal,A,6800.0,7.14,0.0,0.18,N,2
14957,44.0,67000.0,Aluguel,5.0,Médico,C,10000.0,13.49,0.0,0.15,N,12
14958,23.0,60000.0,Aluguel,3.0,Educativo,B,8000.0,10.25,0.0,0.13,N,3
14959,50.0,54996.0,Aluguel,0.0,Pagamento de débitos,C,5000.0,13.47,0.0,0.09,N,14
14960,23.0,48000.0,Aluguel,4.0,Personal,B,1800.0,11.49,0.0,0.04,N,4
14961,24.0,84000.0,Hipoteca,9.0,Empreendimento,B,25000.0,11.26,0.0,0.3,N,4
14962,23.0,59000.0,Aluguel,3.0,Médico,C,4500.0,12.68,0.0,0.08,S,3
14963,25.0,37000.0,Hipoteca,6.0,Melhora do lar,D,7000.0,15.62,0.0,0.19,S,3
14964,26.0,79200.0,Hipoteca,8.0,Médico,A,6075.0,6.03,0.0,0.08,N,2
14965,33.0,21000.0,Própria,1.0,Educativo,B,7750.0,11.83,0.0,0.37,N,6
14966,37.0,31200.0,Hipoteca,5.0,Educativo,B,3000.0,9.99,0.0,0.1,N,16
14967,24.0,58668.0,Aluguel,8.0,Médico,D,6000.0,15.05,1.0,0.1,S,4
14968,43.0,57000.0,Aluguel,3.0,Educativo,B,6000.0,10.75,0.0,0.11,N,13
14969,27.0,69476.0,Aluguel,3.0,Empreendimento,A,6500.0,6.17,0.0,0.09,N,7
14970,25.0,100000.0,Hipoteca,3.0,Educativo,B,25000.0,10.75,0.0,0.25,N,4
14971,23.0,45000.0,Hipoteca,2.0,Personal,A,3000.0,7.05,0.0,0.07,N,3
14972,25.0,36000.0,Aluguel,0.0,Empreendimento,C,12500.0,11.72,1.0,0.35,N,4
14973,23.0,67000.0,Aluguel,7.0,Médico,B,3000.0,10.99,0.0,0.04,N,2
14974,30.0,105000.0,Aluguel,4.0,Melhora do lar,D,24250.0,15.65,0.0,0.23,N,7
14975,26.0,85000.0,Hipoteca,0.0,Médico,A,11600.0,5.42,0.0,0.14,N,4
14976,29.0,118374.0,Hipoteca,13.0,Empreendimento,C,3500.0,13.49,0.0,0.03,S,6
14977,28.0,32004.0,Aluguel,5.0,Empreendimento,C,6000.0,13.99,0.0,0.19,N,9
14978,23.0,58000.0,Própria,4.0,Médico,B,15000.0,10.25,0.0,0.26,N,3
14979,25.0,30000.0,Aluguel,6.0,Médico,B,4000.0,9.76,0.0,0.13,N,3
14980,21.0,31000.0,Aluguel,6.0,Médico,A,6000.0,6.03,0.0,0.19,N,3
14981,35.0,34000.0,Aluguel,1.0,Personal,B,9250.0,10.59,1.0,0.27,N,10
14982,23.0,27252.0,Aluguel,3.0,Personal,C,5800.0,13.06,0.0,0.21,N,3
14983,23.0,97000.0,Própria,7.0,Médico,B,15000.0,9.63,0.0,0.15,N,4
14984,24.0,105000.0,Hipoteca,6.0,Educativo,B,25000.0,10.74,0.0,0.24,N,3
14985,22.0,16800.0,Aluguel,1.0,Educativo,B,3050.0,9.91,1.0,0.18,N,3
14986,23.0,55000.0,Aluguel,3.0,Empreendimento,C,14000.0,11.66,0.0,0.25,N,3
14987,26.0,83000.0,Hipoteca,2.0,Médico,B,25000.0,10.99,0.0,0.3,N,3
14988,24.0,40000.0,Hipoteca,5.0,Pagamento de débitos,B,3000.0,11.99,0.0,0.07,N,4
14989,31.0,35000.0,Aluguel,1.0,Empreendimento,D,3000.0,14.74,1.0,0.09,S,9
14990,36.0,51996.0,Hipoteca,8.0,Médico,B,7500.0,10.51,0.0,0.14,N,15
14991,26.0,7904.0,Hipoteca,0.0,Melhora do lar,B,500.0,10.71,0.0,0.06,N,3
14992,32.0,119000.0,Hipoteca,12.0,Personal,B,18000.0,10.99,0.0,0.15,N,7
14993,38.0,306000.0,Hipoteca,9.0,Empreendimento,B,15000.0,10.62,0.0,0.05,N,17
14994,37.0,39870.0,Aluguel,8.0,Médico,B,10000.0,10.65,0.0,0.25,N,14
14995,28.0,285000.0,Hipoteca,4.0,Personal,E,25000.0,16.32,0.0,0.09,N,6
14996,26.0,36400.0,Aluguel,3.0,Médico,A,5000.0,8.9,0.0,0.14,N,4
14997,35.0,85000.0,Hipoteca,0.0,Educativo,B,20000.0,12.21,0.0,0.24,N,10
14998,26.0,17376.0,Aluguel,1.0,Empreendimento,B,6000.0,10.99,1.0,0.35,N,3
14999,35.0,69000.0,Hipoteca,2.0,Empreendimento,D,25500.0,17.27,1.0,0.37,N,5
15000,22.0,54252.0,Hipoteca,6.0,Pagamento de débitos,A,3500.0,6.39,0.0,0.06,N,2
15001,21.0,65000.0,Hipoteca,5.0,Pagamento de débitos,B,2200.0,12.42,0.0,0.03,N,3
15002,21.0,20000.0,Aluguel,2.0,Empreendimento,A,9500.0,8.9,1.0,0.47,N,4
15003,40.0,54000.0,Aluguel,7.0,Personal,B,12000.0,10.62,0.0,0.22,N,14
15004,31.0,87504.0,Hipoteca,14.0,Médico,A,12650.0,8.9,0.0,0.14,N,10
15005,25.0,68000.0,Aluguel,1.0,Pagamento de débitos,C,10000.0,14.26,0.0,0.15,N,4
15006,26.0,120000.0,Hipoteca,8.0,Pagamento de débitos,A,4000.0,7.14,0.0,0.03,N,3
15007,21.0,53000.0,Aluguel,4.0,Pagamento de débitos,B,10000.0,10.62,0.0,0.19,N,3
15008,23.0,65000.0,Hipoteca,0.0,Personal,A,12800.0,8.38,0.0,0.2,N,2
15009,23.0,61836.0,Hipoteca,4.0,Pagamento de débitos,D,1700.0,16.77,1.0,0.03,N,4
15010,29.0,41200.0,Aluguel,3.0,Educativo,B,8000.0,11.99,0.0,0.19,N,7
15011,32.0,68000.0,Aluguel,9.0,Empreendimento,D,3800.0,16.89,0.0,0.06,S,8
15012,29.0,40000.0,Aluguel,3.0,Médico,B,14150.0,12.69,1.0,0.35,N,5
15013,31.0,114237.0,Aluguel,15.0,Melhora do lar,C,17500.0,14.72,0.0,0.15,S,6
15014,22.0,62000.0,Aluguel,0.0,Médico,C,8400.0,13.47,0.0,0.14,N,3
15015,23.0,75000.0,Hipoteca,7.0,Médico,B,6000.0,10.99,0.0,0.08,N,3
15016,30.0,60000.0,Aluguel,0.0,Melhora do lar,A,8000.0,7.66,0.0,0.13,N,6
15017,30.0,70000.0,Aluguel,2.0,Médico,C,8000.0,13.11,0.0,0.11,S,6
15018,26.0,50004.0,Hipoteca,10.0,Personal,A,5000.0,9.32,0.0,0.1,N,2
15019,27.0,235000.0,Hipoteca,5.0,Personal,C,28000.0,15.96,0.0,0.12,N,9
15020,28.0,27500.0,Hipoteca,13.0,Empreendimento,A,15000.0,6.54,0.0,0.55,N,10
15021,24.0,45000.0,Hipoteca,0.0,Educativo,C,10625.0,14.27,1.0,0.24,N,4
15022,21.0,49000.0,Aluguel,2.0,Personal,D,16950.0,18.25,1.0,0.35,S,4
15023,38.0,78000.0,Hipoteca,19.0,Empreendimento,A,4575.0,7.74,0.0,0.06,N,14
15024,32.0,36400.0,Aluguel,3.0,Educativo,D,4800.0,14.11,0.0,0.13,S,6
15025,31.0,68000.0,Hipoteca,2.0,Personal,B,12000.0,12.69,0.0,0.18,N,9
15026,24.0,18000.0,Aluguel,0.0,Educativo,B,1200.0,11.89,0.0,0.07,N,4
15027,23.0,130000.0,Própria,7.0,Empreendimento,D,22600.0,14.96,0.0,0.17,S,2
15028,24.0,46800.0,Hipoteca,8.0,Empreendimento,C,6000.0,14.22,0.0,0.13,S,4
15029,22.0,89800.0,Hipoteca,6.0,Pagamento de débitos,B,20000.0,12.53,0.0,0.22,N,2
15030,24.0,75000.0,Hipoteca,0.0,Educativo,B,7000.0,11.99,0.0,0.09,N,3
15031,25.0,80004.0,Aluguel,9.0,Empreendimento,C,20000.0,14.26,0.0,0.25,N,2
15032,34.0,44000.0,Própria,2.0,Empreendimento,C,10000.0,13.43,0.0,0.23,N,6
15033,29.0,112992.0,Hipoteca,13.0,Pagamento de débitos,A,8000.0,7.49,0.0,0.07,N,8
15034,36.0,24000.0,Aluguel,1.0,Educativo,B,5000.0,10.36,0.0,0.21,N,17
15035,47.0,95000.0,Hipoteca,13.0,Educativo,A,5000.0,6.03,0.0,0.05,N,16
15036,25.0,150000.0,Hipoteca,9.0,Educativo,A,8200.0,5.79,0.0,0.05,N,3
15037,25.0,48000.0,Própria,7.0,Educativo,B,15000.0,10.25,0.0,0.31,N,4
15038,24.0,41500.0,Hipoteca,8.0,Educativo,A,8500.0,7.14,0.0,0.2,N,4
15039,46.0,56500.0,Aluguel,4.0,Melhora do lar,B,12000.0,10.37,0.0,0.21,N,14
15040,26.0,45600.0,Aluguel,2.0,Médico,B,6500.0,10.99,0.0,0.14,N,4
15041,24.0,40000.0,Própria,6.0,Educativo,A,2800.0,8.49,0.0,0.07,N,4
15042,26.0,55000.0,Aluguel,7.0,Pagamento de débitos,A,18800.0,6.99,1.0,0.34,N,2
15043,46.0,35004.0,Aluguel,0.0,Personal,C,4500.0,12.68,0.0,0.13,N,13
15044,22.0,48000.0,Aluguel,2.0,Pagamento de débitos,A,9000.0,7.88,0.0,0.19,N,2
15045,24.0,105000.0,Aluguel,8.0,Pagamento de débitos,A,8000.0,7.51,0.0,0.08,N,3
15046,25.0,94000.0,Hipoteca,9.0,Melhora do lar,B,30000.0,10.65,0.0,0.32,N,4
15047,39.0,49993.0,Hipoteca,10.0,Pagamento de débitos,D,12600.0,16.89,1.0,0.25,N,15
15048,26.0,125000.0,Hipoteca,5.0,Melhora do lar,B,7400.0,12.53,0.0,0.06,N,2
15049,24.0,80000.0,Aluguel,5.0,Médico,B,12000.0,12.69,0.0,0.15,N,2
15050,31.0,23766.0,Aluguel,1.0,Médico,C,1800.0,13.06,0.0,0.08,N,7
15051,31.0,95000.0,Hipoteca,1.0,Pagamento de débitos,B,25000.0,10.08,0.0,0.26,N,6
15052,23.0,80500.0,Aluguel,5.0,Pagamento de débitos,B,7200.0,9.25,0.0,0.09,N,4
15053,21.0,60675.0,Aluguel,5.0,Personal,C,7200.0,14.72,0.0,0.12,S,2
15054,33.0,54000.0,Hipoteca,7.0,Empreendimento,C,7500.0,13.22,0.0,0.14,N,10
15055,26.0,30000.0,Própria,3.0,Educativo,B,7500.0,11.14,0.0,0.25,N,3
15056,23.0,24000.0,Aluguel,0.0,Personal,C,5500.0,13.99,0.0,0.23,N,4
15057,29.0,72000.0,Hipoteca,7.0,Médico,A,24000.0,7.88,0.0,0.33,N,9
15058,33.0,36000.0,Aluguel,9.0,Personal,A,12000.0,7.29,1.0,0.33,N,6
15059,22.0,48255.0,Aluguel,3.0,Empreendimento,A,2000.0,6.76,0.0,0.04,N,2
15060,25.0,61000.0,Aluguel,2.0,Pagamento de débitos,A,12000.0,7.29,0.0,0.2,N,3
15061,25.0,95000.0,Aluguel,8.0,Personal,B,8000.0,10.99,0.0,0.08,N,3
15062,24.0,74000.0,Aluguel,0.0,Personal,B,4500.0,12.18,0.0,0.06,N,4
15063,32.0,79050.0,Hipoteca,10.0,Médico,F,24000.0,18.62,1.0,0.26,S,8
15064,22.0,70000.0,Aluguel,5.0,Personal,A,10000.0,6.03,0.0,0.14,N,3
15065,24.0,52800.0,Hipoteca,8.0,Pagamento de débitos,A,3600.0,7.9,0.0,0.07,N,3
15066,21.0,30000.0,Aluguel,5.0,Médico,C,9000.0,12.99,0.0,0.3,S,2
15067,26.0,87000.0,Hipoteca,9.0,Pagamento de débitos,C,25000.0,12.73,0.0,0.29,N,2
15068,25.0,48000.0,Aluguel,3.0,Médico,A,5500.0,7.49,0.0,0.11,N,4
15069,28.0,110000.0,Hipoteca,12.0,Personal,A,5000.0,9.63,0.0,0.05,N,9
15070,28.0,60000.0,Aluguel,8.0,Educativo,A,10000.0,8.9,0.0,0.17,N,9
15071,26.0,64999.0,Hipoteca,11.0,Empreendimento,B,15000.0,10.99,0.0,0.23,N,2
15072,25.0,32004.0,Aluguel,0.0,Médico,C,7200.0,12.84,0.0,0.22,N,4
15073,23.0,75000.0,Hipoteca,0.0,Personal,A,5400.0,8.94,0.0,0.07,N,3
15074,32.0,38000.0,Hipoteca,8.0,Melhora do lar,C,8000.0,13.49,0.0,0.21,S,6
15075,33.0,43000.0,Aluguel,1.0,Educativo,C,9150.0,13.16,0.0,0.21,S,10
15076,25.0,58296.0,Aluguel,9.0,Pagamento de débitos,A,5000.0,6.17,0.0,0.09,N,4
15077,24.0,55000.0,Aluguel,8.0,Melhora do lar,C,8000.0,13.8,0.0,0.15,S,2
15078,23.0,36000.0,Aluguel,2.0,Empreendimento,C,17500.0,14.22,1.0,0.49,N,4
15079,26.0,103000.0,Hipoteca,10.0,Educativo,D,5000.0,14.96,0.0,0.05,N,4
15080,43.0,97000.0,Hipoteca,0.0,Médico,B,14000.0,11.71,0.0,0.14,N,13
15081,23.0,77000.0,Aluguel,2.0,Pagamento de débitos,B,16000.0,11.14,0.0,0.21,N,3
15082,25.0,81600.0,Hipoteca,10.0,Melhora do lar,B,20000.0,12.18,0.0,0.25,N,2
15083,27.0,30000.0,Aluguel,5.0,Médico,A,16000.0,7.9,1.0,0.53,N,8
15084,26.0,62000.0,Aluguel,10.0,Empreendimento,B,12000.0,12.69,0.0,0.19,N,3
15085,22.0,41300.0,Aluguel,6.0,Educativo,B,4800.0,11.89,0.0,0.12,N,3
15086,22.0,68000.0,Hipoteca,3.0,Empreendimento,A,6500.0,5.99,0.0,0.1,N,4
15087,28.0,80000.0,Aluguel,5.0,Pagamento de débitos,B,2200.0,9.99,0.0,0.03,N,6
15088,26.0,87300.0,Hipoteca,0.0,Empreendimento,C,6000.0,10.28,0.0,0.07,S,4
15089,24.0,70000.0,Aluguel,8.0,Educativo,B,24000.0,10.99,1.0,0.34,N,4
15090,23.0,111000.0,Aluguel,7.0,Educativo,A,7000.0,8.0,0.0,0.06,N,3
15091,23.0,200000.0,Hipoteca,4.0,Educativo,B,6000.0,11.86,0.0,0.03,N,3
15092,26.0,25000.0,Hipoteca,10.0,Médico,A,7000.0,6.99,0.0,0.28,N,2
15093,41.0,60000.0,Própria,7.0,Personal,A,12000.0,6.91,0.0,0.2,N,13
15094,31.0,90000.0,Hipoteca,9.0,Pagamento de débitos,A,15000.0,7.9,0.0,0.17,N,9
15095,33.0,53000.0,Aluguel,6.0,Pagamento de débitos,B,2500.0,9.99,0.0,0.05,N,7
15096,27.0,80500.0,Aluguel,2.0,Personal,A,8000.0,8.49,0.0,0.1,N,9
15097,35.0,45000.0,Aluguel,2.0,Empreendimento,B,16000.0,10.0,1.0,0.36,N,10
15098,25.0,84000.0,Hipoteca,4.0,Pagamento de débitos,A,15000.0,7.88,0.0,0.18,N,4
15099,41.0,35400.0,Aluguel,11.0,Empreendimento,C,1500.0,12.87,0.0,0.04,S,14
15100,24.0,150000.0,Hipoteca,8.0,Empreendimento,C,15000.0,13.16,0.0,0.1,S,3
15101,29.0,55000.0,Aluguel,3.0,Personal,B,1200.0,9.99,0.0,0.02,N,6
15102,23.0,100000.0,Hipoteca,5.0,Pagamento de débitos,C,15000.0,11.34,0.0,0.15,S,2
15103,31.0,155000.0,Aluguel,3.0,Melhora do lar,B,20000.0,10.74,0.0,0.13,N,6
15104,23.0,101000.0,Hipoteca,7.0,Personal,E,20000.0,17.43,0.0,0.2,S,3
15105,42.0,42000.0,Aluguel,11.0,Empreendimento,C,9600.0,13.23,0.0,0.23,N,15
15106,30.0,120000.0,Hipoteca,14.0,Empreendimento,D,7500.0,15.65,0.0,0.06,N,8
15107,22.0,23000.0,Aluguel,4.0,Médico,A,3000.0,5.79,0.0,0.13,N,2
15108,29.0,46000.0,Aluguel,11.0,Médico,D,13250.0,17.27,1.0,0.29,S,6
15109,25.0,77700.0,Aluguel,2.0,Melhora do lar,B,14000.0,10.99,0.0,0.18,N,2
15110,38.0,60000.0,Aluguel,0.0,Empreendimento,C,16000.0,13.22,0.0,0.27,N,14
15111,44.0,30000.0,Aluguel,0.0,Médico,B,12000.0,11.83,1.0,0.4,N,11
15112,28.0,37000.0,Aluguel,0.0,Pagamento de débitos,D,14000.0,14.42,1.0,0.38,N,10
15113,26.0,75873.0,Hipoteca,6.0,Personal,B,1200.0,10.25,0.0,0.02,N,2
15114,43.0,86044.0,Hipoteca,16.0,Melhora do lar,A,6500.0,7.74,0.0,0.08,N,13
15115,22.0,54000.0,Hipoteca,5.0,Médico,B,7000.0,10.65,0.0,0.13,N,4
15116,22.0,68000.0,Aluguel,6.0,Pagamento de débitos,B,13500.0,10.62,0.0,0.2,N,4
15117,25.0,36000.0,Aluguel,9.0,Personal,C,8000.0,12.73,1.0,0.22,S,2
15118,24.0,46000.0,Hipoteca,2.0,Personal,B,15250.0,12.53,1.0,0.33,N,2
15119,30.0,40525.0,Hipoteca,8.0,Melhora do lar,C,4800.0,14.65,1.0,0.12,N,10
15120,28.0,110000.0,Hipoteca,3.0,Empreendimento,A,11000.0,5.79,0.0,0.1,N,7
