,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
16774,2,1,1,0.0,4,4,5,15.21,1.0,0.2,1,1.0
16775,2,2,1,6.0,2,1,3,7.29,0.0,0.06,0,0.6
16776,1,2,1,1.0,2,1,4,7.68,0.0,0.1,0,0.4
16777,1,2,1,3.0,1,1,8,7.49,0.0,0.14,0,0.3
16778,1,2,3,8.0,3,1,4,6.62,0.0,0.05,0,0.4
16779,3,2,1,5.0,2,2,15,11.71,1.0,0.37,0,0.8
16780,2,2,2,11.0,2,2,12,11.89,0.0,0.21,0,0.3
16781,2,2,2,1.0,2,1,10,7.29,0.0,0.25,0,1.0
16782,1,2,1,4.0,2,5,8,18.39,1.0,0.1,0,0.4
16783,1,2,2,9.0,5,1,5,6.03,1.0,0.08,0,0.3
16784,1,2,2,5.0,4,1,7,7.14,0.0,0.15,0,0.3
16785,2,3,2,3.0,6,2,15,10.99,0.0,0.13,0,0.6
16786,1,1,1,2.0,1,3,4,15.23,0.0,0.14,0,0.2
16787,1,2,2,7.0,5,1,6,5.42,0.0,0.11,0,0.4
16788,1,2,1,9.0,3,1,12,8.9,0.0,0.17,0,0.2
16789,3,2,1,4.0,6,1,2,6.54,0.0,0.02,0,0.7
16790,2,3,2,4.0,3,2,14,12.42,0.0,0.16,0,1.0
16791,1,1,2,3.0,1,2,4,11.71,0.0,0.15,0,0.2
16792,3,2,2,2.0,1,1,4,9.63,0.0,0.05,0,1.2
16793,3,3,1,5.0,3,3,10,13.49,1.0,0.08,0,0.5
16794,2,2,2,3.0,6,1,3,6.03,0.0,0.05,0,0.4
16795,2,2,1,11.0,3,4,6,14.59,0.0,0.11,1,0.5
16796,4,3,2,19.0,2,3,25,14.22,1.0,0.21,0,1.4
16797,2,2,3,1.0,4,2,35,9.91,0.0,0.48,0,0.2
16798,3,2,1,9.0,1,3,9,12.84,0.0,0.12,0,1.2
16799,2,2,1,5.0,3,2,12,11.71,0.0,0.25,0,0.6
16800,2,2,2,5.0,1,1,13,5.99,0.0,0.17,0,0.4
16801,1,2,1,7.0,5,2,10,11.48,0.0,0.18,0,0.4
16802,2,2,1,2.0,3,4,15,14.96,1.0,0.25,0,1.0
16803,3,3,1,3.0,1,4,15,14.42,0.0,0.14,1,0.9
16804,1,3,2,0.0,5,2,8,10.39,0.0,0.08,0,0.2
16805,2,3,2,6.0,2,4,30,17.58,1.0,0.16,1,0.3
16806,1,1,1,0.0,5,4,5,12.86,1.0,0.2,1,0.2
16807,3,2,2,15.0,3,1,12,5.99,0.0,0.15,0,0.8
16808,1,1,3,2.0,3,3,5,13.99,0.0,0.15,1,0.3
16809,1,2,1,4.0,2,2,7,11.58,0.0,0.17,0,0.3
16810,1,2,2,3.0,4,1,5,6.92,0.0,0.1,0,0.3
16811,3,1,1,3.0,2,1,7,7.29,0.0,0.27,0,1.3
16812,2,2,1,0.0,2,3,15,12.99,1.0,0.31,1,0.7
16813,3,2,1,1.0,5,2,11,11.14,0.0,0.2,0,0.6
16814,1,2,1,7.0,2,2,7,11.86,0.0,0.11,0,0.3
16815,2,2,3,6.0,2,1,4,5.42,0.0,0.08,0,0.8
16816,2,3,1,7.0,4,2,2,12.42,0.0,0.02,0,1.0
16817,3,2,1,9.0,6,1,4,5.79,0.0,0.07,0,0.9
16818,1,2,2,8.0,1,1,15,5.99,0.0,0.21,0,0.3
16819,3,2,1,11.0,5,2,8,10.0,0.0,0.11,0,1.5
16820,3,1,1,2.0,3,3,2,13.06,0.0,0.07,0,1.4
16821,2,1,1,2.0,5,3,2,14.72,0.0,0.07,1,0.8
16822,1,2,2,5.0,4,1,8,7.88,0.0,0.11,0,0.4
16823,1,3,2,0.0,4,1,12,5.42,0.0,0.13,0,0.2
16824,3,3,3,4.0,6,2,24,10.99,0.0,0.12,0,0.5
16825,1,2,2,1.0,1,5,16,16.32,0.0,0.24,1,0.2
16826,1,1,1,5.0,2,1,5,9.63,1.0,0.14,0,0.2
16827,1,2,1,0.0,2,2,15,11.36,0.0,0.23,0,0.3
16828,2,2,2,5.0,2,2,15,9.88,0.0,0.23,0,0.4
16829,1,2,1,5.0,2,2,23,11.36,1.0,0.39,0,0.4
16830,2,2,2,12.0,6,2,24,11.83,1.0,0.31,0,0.7
16831,3,1,1,0.0,3,4,3,14.12,1.0,0.13,0,1.2
16832,4,3,2,13.0,3,2,5,11.49,0.0,0.04,0,1.3
16833,2,2,2,12.0,4,2,12,9.99,0.0,0.2,0,0.5
16834,2,3,2,11.0,2,1,7,8.0,0.0,0.05,0,0.6
16835,1,1,1,1.0,3,1,5,5.99,1.0,0.29,0,0.4
16836,2,3,2,0.0,2,2,5,10.99,0.0,0.05,0,0.7
16837,1,3,1,4.0,3,1,10,7.51,0.0,0.11,0,0.2
16838,3,3,2,5.0,3,2,15,11.86,0.0,0.1,0,0.9
16839,3,3,2,9.0,3,4,8,15.99,0.0,0.04,0,1.0
16840,2,2,2,13.0,4,3,16,12.87,0.0,0.25,1,1.0
16841,3,2,1,7.0,3,2,4,10.99,0.0,0.1,0,0.8
16842,1,2,1,8.0,2,4,25,15.33,1.0,0.34,1,0.2
16843,1,3,2,9.0,1,2,8,11.71,0.0,0.05,0,0.3
16844,2,2,2,5.0,6,1,5,7.29,0.0,0.11,0,0.8
16845,3,1,3,1.0,2,1,2,7.29,0.0,0.08,0,0.6
16846,1,3,1,7.0,3,2,30,10.65,1.0,0.31,0,0.2
16847,1,2,2,0.0,5,1,9,6.76,0.0,0.11,0,0.4
16848,2,1,1,14.0,5,3,11,14.27,1.0,0.4,0,0.9
16849,1,1,1,2.0,2,3,3,12.84,1.0,0.09,1,0.4
16850,1,2,1,2.0,1,2,7,11.46,1.0,0.16,0,0.2
16851,4,2,3,7.0,4,1,2,7.51,0.0,0.05,0,1.6
16852,2,2,2,0.0,4,1,7,8.94,0.0,0.14,0,0.7
16853,1,1,1,0.0,5,3,4,13.22,1.0,0.22,1,0.4
16854,1,3,2,0.0,1,2,21,10.75,0.0,0.17,0,0.2
16855,1,1,2,0.0,5,4,4,14.61,1.0,0.18,0,0.3
16856,3,3,2,8.0,5,2,14,9.91,0.0,0.14,0,0.7
16857,3,1,1,0.0,2,3,4,14.79,0.0,0.19,1,0.6
16858,1,1,1,7.0,2,3,2,14.72,0.0,0.06,1,0.3
16859,2,2,2,6.0,4,2,15,11.83,0.0,0.21,0,0.7
16860,2,3,2,11.0,4,2,22,10.62,0.0,0.11,0,0.7
16861,3,1,1,2.0,5,2,7,12.42,1.0,0.51,0,0.8
16862,2,2,1,9.0,2,3,4,15.27,0.0,0.07,1,1.0
16863,1,2,1,3.0,3,1,15,7.66,0.0,0.18,0,0.2
16864,2,1,1,4.0,3,2,3,10.37,0.0,0.08,0,0.3
16865,1,1,2,3.0,4,1,3,8.9,0.0,0.07,0,0.3
16866,3,2,3,17.0,4,1,6,7.68,0.0,0.08,0,0.7
16867,1,2,2,0.0,5,2,4,10.39,0.0,0.08,0,0.2
16868,2,1,1,1.0,2,2,6,10.65,0.0,0.21,0,0.3
16869,2,1,1,2.0,4,2,10,12.69,1.0,0.34,0,1.0
16870,2,2,1,0.0,2,1,8,8.32,0.0,0.17,0,0.8
16871,1,2,1,1.0,5,3,7,12.53,0.0,0.13,0,0.3
16872,3,1,1,6.0,5,4,3,15.62,1.0,0.09,1,0.9
16873,1,1,1,3.0,5,3,7,12.73,0.0,0.24,0,0.2
16874,2,1,1,2.0,3,3,2,12.99,0.0,0.06,1,0.6
16875,3,1,1,0.0,1,2,5,9.99,1.0,0.26,0,0.9
16876,1,2,1,4.0,2,5,16,16.32,1.0,0.27,0,0.3
16877,1,1,1,5.0,4,2,6,11.36,1.0,0.18,0,0.3
16878,1,2,3,0.0,3,2,3,10.59,0.0,0.06,0,0.2
16879,2,1,3,0.0,1,1,7,7.74,1.0,0.41,0,0.9
16880,3,2,1,14.0,5,1,20,7.51,1.0,0.34,0,1.0
16881,1,3,2,8.0,2,1,10,7.88,0.0,0.08,0,0.2
16882,3,2,1,1.0,4,3,5,15.27,1.0,0.06,0,0.6
16883,1,2,1,6.0,4,4,8,15.28,1.0,0.22,0,0.3
16884,3,1,3,23.0,6,2,8,9.63,0.0,0.27,0,1.7
16885,2,2,1,6.0,6,2,3,12.69,1.0,0.05,0,1.0
16886,1,2,3,6.0,2,1,15,8.63,0.0,0.3,0,0.2
16887,1,2,1,4.0,5,2,19,11.83,1.0,0.43,0,0.4
16888,3,3,1,0.0,3,1,10,9.32,0.0,0.09,0,0.6
16889,1,2,1,7.0,5,4,25,15.65,1.0,0.33,1,0.2
16890,1,2,2,8.0,3,4,5,15.62,0.0,0.06,1,0.2
16891,1,3,1,8.0,3,2,12,12.69,0.0,0.06,0,0.2
16892,1,2,1,6.0,4,1,8,5.42,0.0,0.13,0,0.3
16893,2,2,2,2.0,2,3,7,13.79,0.0,0.1,1,0.8
16894,3,3,2,9.0,4,3,13,12.99,0.0,0.07,1,0.8
16895,3,1,1,4.0,2,1,2,6.76,0.0,0.13,0,1.0
16896,1,2,2,6.0,1,2,17,12.42,0.0,0.34,0,0.3
16897,3,2,1,5.0,3,4,9,16.29,0.0,0.2,1,1.3
16898,3,2,1,8.0,2,2,14,10.25,0.0,0.3,0,1.3
16899,2,2,1,2.0,1,3,2,13.23,0.0,0.03,1,0.8
16900,1,1,1,1.0,2,3,2,14.27,0.0,0.04,1,0.4
16901,1,3,1,5.0,1,4,18,16.32,0.0,0.09,0,0.3
16902,2,2,1,8.0,3,4,19,16.02,1.0,0.37,0,0.6
16903,2,1,2,0.0,3,1,10,8.94,0.0,0.31,0,0.5
16904,1,2,1,0.0,1,2,10,11.26,0.0,0.22,0,0.2
16905,1,2,3,7.0,1,2,20,11.71,0.0,0.42,0,0.4
16906,1,2,3,5.0,4,1,5,7.74,0.0,0.12,0,0.3
16907,1,2,1,4.0,4,2,15,10.37,1.0,0.34,0,0.3
16908,1,2,2,6.0,4,1,8,6.03,0.0,0.16,0,0.3
16909,2,3,2,9.0,4,3,5,13.49,0.0,0.05,1,0.9
16910,3,3,2,7.0,1,1,11,5.42,0.0,0.09,0,0.6
16911,1,1,1,0.0,6,4,3,14.83,1.0,0.15,0,0.3
16912,2,1,3,0.0,4,2,5,10.38,0.0,0.17,0,0.4
16913,1,2,2,6.0,1,2,15,9.91,0.0,0.2,0,0.4
16914,2,1,1,6.0,6,2,5,12.18,1.0,0.34,0,0.5
16915,2,2,2,10.0,1,1,14,7.88,0.0,0.26,0,0.7
16916,1,1,1,2.0,2,4,11,14.84,1.0,0.32,0,0.2
16917,1,1,1,0.0,3,2,4,10.25,1.0,0.21,0,0.3
16918,2,1,2,0.0,2,4,11,17.27,1.0,0.3,1,0.5
16919,3,3,3,10.0,4,4,24,14.96,0.0,0.19,1,0.6
16920,1,2,1,5.0,4,2,10,10.37,1.0,0.19,0,0.2
16921,1,2,1,5.0,3,1,6,7.51,0.0,0.15,0,0.4
16922,1,2,1,7.0,1,2,7,10.75,0.0,0.11,0,0.4
16923,2,3,2,2.0,2,2,19,12.18,0.0,0.17,0,0.2
16924,3,2,3,25.0,2,3,7,14.65,0.0,0.09,1,1.7
16925,1,2,1,7.0,3,4,25,15.21,1.0,0.31,1,0.2
16926,2,2,2,2.0,6,2,7,11.89,0.0,0.13,0,0.8
16927,1,2,2,0.0,1,2,12,9.62,0.0,0.16,0,0.2
16928,2,2,3,2.0,1,2,12,9.99,0.0,0.17,0,0.9
16929,1,2,1,7.0,1,3,12,12.87,1.0,0.19,1,0.2
16930,1,2,2,4.0,6,1,3,8.9,1.0,0.05,0,0.4
16931,3,2,1,4.0,6,1,5,6.17,0.0,0.06,0,1.0
16932,2,2,1,2.0,4,4,5,15.62,1.0,0.09,1,0.3
16933,2,2,2,14.0,1,1,20,8.9,0.0,0.29,0,0.5
16934,1,2,1,0.0,2,2,11,9.62,0.0,0.14,0,0.3
16935,1,2,1,1.0,5,3,6,12.68,0.0,0.17,0,0.4
16936,1,1,1,0.0,1,5,10,17.93,1.0,0.34,1,0.3
16937,1,2,2,5.0,1,1,10,7.14,0.0,0.26,0,0.3
16938,2,2,2,1.0,6,1,5,5.99,0.0,0.07,0,0.3
16939,1,1,2,5.0,6,3,2,14.27,1.0,0.06,0,0.4
16940,1,1,2,5.0,1,1,9,6.17,0.0,0.3,0,0.2
16941,2,2,1,0.0,3,2,7,11.89,0.0,0.16,0,0.6
16942,1,4,2,9.0,5,3,20,11.41,0.0,0.05,0,0.3
16943,3,2,2,5.0,2,1,10,7.9,0.0,0.22,0,1.6
16944,1,2,2,4.0,2,4,16,14.74,1.0,0.36,1,0.3
16945,2,3,2,8.0,1,4,25,15.28,0.0,0.14,1,1.0
16946,1,2,3,7.0,3,1,4,5.99,0.0,0.05,0,0.4
16947,1,3,1,4.0,4,4,24,16.49,0.0,0.19,1,0.4
16948,3,2,2,2.0,5,2,15,10.25,0.0,0.19,0,1.5
16949,3,3,2,4.0,6,1,12,7.29,0.0,0.12,0,0.8
16950,3,1,2,6.0,4,2,6,9.25,0.0,0.24,0,0.9
16951,1,2,3,9.0,3,2,15,11.48,0.0,0.18,0,0.3
16952,1,2,1,5.0,2,2,6,10.75,0.0,0.12,0,0.2
16953,1,3,1,1.0,5,5,25,14.93,1.0,0.17,0,0.3
16954,2,2,2,4.0,4,2,8,10.0,0.0,0.15,0,0.6
16955,4,3,2,2.0,3,2,1,10.38,0.0,0.01,0,1.3
16956,1,2,1,2.0,4,3,8,13.16,0.0,0.16,1,0.2
16957,2,2,1,2.0,3,2,10,12.42,0.0,0.15,0,0.7
16958,3,2,1,0.0,2,3,4,13.85,0.0,0.08,1,0.6
16959,1,2,1,7.0,2,2,12,12.69,0.0,0.25,0,0.4
16960,3,1,1,0.0,5,2,6,10.51,0.0,0.2,0,1.0
16961,2,2,1,3.0,3,2,6,11.36,0.0,0.12,0,0.9
16962,1,3,1,2.0,3,2,12,10.75,0.0,0.1,0,0.2
16963,1,2,2,3.0,3,1,10,8.0,0.0,0.17,0,0.4
16964,1,2,1,8.0,2,2,8,11.49,0.0,0.21,0,0.2
16965,1,1,1,7.0,1,5,3,16.69,0.0,0.09,0,0.2
16966,1,2,3,4.0,1,1,15,6.03,0.0,0.28,0,0.3
16967,1,1,1,5.0,3,2,10,11.99,1.0,0.33,0,0.4
16968,2,3,2,4.0,6,2,6,10.0,1.0,0.05,0,0.2
16969,1,2,2,0.0,1,5,11,15.68,0.0,0.22,1,0.3
16970,3,2,2,2.0,2,1,6,5.79,0.0,0.11,0,0.5
16971,1,2,3,7.0,1,2,10,11.71,0.0,0.2,0,0.3
16972,1,2,1,1.0,2,2,6,12.69,0.0,0.15,0,0.4
16973,1,2,1,4.0,5,2,15,12.69,1.0,0.27,0,0.4
16974,1,2,2,6.0,2,1,9,8.59,0.0,0.12,0,0.4
16975,3,2,1,2.0,2,1,7,7.88,0.0,0.11,0,1.7
16976,2,1,2,12.0,6,1,4,6.91,1.0,0.11,0,0.8
16977,2,1,1,0.0,5,2,5,11.83,1.0,0.39,0,0.5
16978,1,2,1,5.0,2,2,4,10.99,0.0,0.11,0,0.3
16979,3,2,1,13.0,1,3,10,15.96,0.0,0.19,0,0.9
16980,3,3,2,15.0,6,1,5,7.49,0.0,0.04,0,1.4
16981,3,3,2,15.0,5,2,3,9.63,0.0,0.02,0,0.5
16982,3,2,2,4.0,6,6,16,19.41,1.0,0.22,1,0.6
16983,2,2,2,3.0,4,1,10,8.59,0.0,0.24,0,0.8
16984,3,2,1,8.0,4,2,10,11.49,0.0,0.14,0,1.4
16985,2,1,1,1.0,6,4,8,15.31,1.0,0.24,1,0.5
16986,3,1,2,6.0,2,3,4,13.06,0.0,0.16,1,1.0
16987,2,2,1,1.0,3,1,3,5.79,0.0,0.05,0,0.2
16988,3,3,2,15.0,4,2,8,10.99,0.0,0.06,0,0.9
16989,1,2,1,2.0,2,2,2,9.25,0.0,0.05,0,0.3
16990,1,2,3,6.0,2,2,20,11.99,0.0,0.34,0,0.4
16991,3,2,1,8.0,2,3,20,13.22,0.0,0.26,1,1.2
16992,1,2,1,8.0,4,1,35,8.9,1.0,0.42,0,0.2
16993,3,3,1,4.0,4,7,25,19.66,1.0,0.28,1,1.2
16994,3,2,1,15.0,2,2,14,12.42,1.0,0.31,0,0.6
16995,3,2,2,8.0,4,2,4,11.99,0.0,0.05,0,1.0
16996,2,2,2,3.0,3,1,4,6.76,0.0,0.07,0,0.7
16997,3,1,3,15.0,2,2,10,10.99,0.0,0.37,0,1.0
16998,3,2,2,12.0,3,1,6,7.14,0.0,0.09,0,1.0
16999,1,2,2,9.0,5,1,4,6.92,0.0,0.06,0,0.2
17000,1,2,2,3.0,2,1,7,5.99,0.0,0.16,0,0.3
17001,1,2,2,1.0,6,4,10,14.61,1.0,0.19,1,0.4
17002,1,2,1,0.0,1,1,4,7.9,0.0,0.08,0,0.4
17003,1,2,1,0.0,1,2,12,10.59,0.0,0.24,0,0.3
17004,2,2,1,2.0,6,4,14,13.87,1.0,0.25,0,0.8
17005,2,2,1,3.0,5,2,2,9.99,0.0,0.02,0,0.9
17006,1,2,2,2.0,1,2,5,11.11,0.0,0.09,0,0.2
17007,1,2,1,4.0,3,1,4,7.51,0.0,0.11,0,0.4
17008,1,2,1,4.0,5,1,5,6.76,0.0,0.08,0,0.4
17009,2,3,2,2.0,1,1,7,7.14,0.0,0.06,0,0.7
17010,1,1,1,2.0,1,2,6,12.42,1.0,0.41,0,0.3
17011,1,2,2,7.0,5,1,8,7.51,0.0,0.13,0,0.3
17012,3,2,1,6.0,3,3,2,14.35,1.0,0.03,1,1.0
17013,2,2,1,10.0,2,2,10,11.86,0.0,0.18,0,0.2
17014,2,1,1,6.0,4,2,5,10.74,0.0,0.21,0,1.0
17015,2,2,1,10.0,2,2,9,10.2,0.0,0.2,0,0.2
17016,2,2,2,2.0,2,1,6,6.99,0.0,0.13,0,0.5
17017,3,2,1,1.0,2,3,5,12.68,0.0,0.11,1,1.3
17018,1,3,2,0.0,1,2,20,9.63,0.0,0.1,0,0.3
17019,2,3,2,8.0,2,1,18,7.51,0.0,0.19,0,0.4
17020,1,2,3,8.0,6,1,9,7.14,0.0,0.18,0,0.3
17021,2,3,2,12.0,4,3,8,12.99,0.0,0.09,0,0.8
17022,3,3,2,9.0,6,3,15,12.87,0.0,0.15,1,0.8
17023,2,1,1,9.0,6,1,8,8.49,1.0,0.42,0,0.9
17024,2,3,2,10.0,4,1,15,6.99,0.0,0.14,0,0.4
17025,1,3,2,1.0,4,1,5,7.51,0.0,0.05,0,0.3
17026,3,2,2,14.0,2,1,7,7.14,0.0,0.14,0,0.5
17027,1,1,2,3.0,2,1,12,5.42,0.0,0.36,0,0.2
17028,2,3,2,10.0,5,4,10,15.99,1.0,0.07,0,0.3
17029,3,2,2,5.0,5,1,7,6.03,0.0,0.09,0,1.0
17030,1,2,2,0.0,3,2,8,9.99,0.0,0.11,0,0.3
17031,2,3,1,0.0,3,2,13,12.42,0.0,0.08,0,0.3
17032,3,4,1,2.0,3,3,25,13.8,0.0,0.06,1,1.6
17033,1,3,2,6.0,4,2,16,11.71,0.0,0.18,0,0.3
17034,3,3,2,2.0,1,2,25,12.18,0.0,0.24,0,1.5
17035,1,1,1,2.0,2,2,10,10.25,0.0,0.3,0,0.3
17036,1,1,1,8.0,1,1,11,7.51,1.0,0.5,0,0.2
17037,2,1,1,6.0,3,3,5,15.23,0.0,0.14,1,0.7
17038,2,1,2,10.0,3,1,7,6.62,0.0,0.22,0,0.3
17039,1,2,1,5.0,5,4,6,14.84,1.0,0.12,1,0.4
17040,1,2,1,2.0,3,2,10,10.37,0.0,0.14,0,0.3
17041,3,2,1,5.0,1,4,3,15.65,0.0,0.04,1,0.9
17042,1,2,2,1.0,1,3,5,12.53,0.0,0.08,1,0.3
17043,1,1,2,5.0,2,1,1,7.4,0.0,0.03,0,0.2
17044,2,3,2,11.0,1,3,18,13.72,1.0,0.21,1,0.7
17045,1,2,2,5.0,3,3,8,10.59,0.0,0.13,0,0.4
17046,1,2,1,1.0,2,2,7,9.99,0.0,0.1,0,0.3
17047,1,3,3,7.0,3,1,16,6.91,0.0,0.12,0,0.3
17048,3,2,1,2.0,2,1,11,7.51,0.0,0.23,0,1.0
17049,1,2,1,5.0,3,4,10,14.61,0.0,0.22,0,0.4
17050,3,2,1,6.0,2,4,6,15.33,1.0,0.08,1,1.5
17051,3,2,1,3.0,6,1,7,7.88,0.0,0.12,0,1.2
17052,1,2,2,3.0,3,1,10,7.51,0.0,0.12,0,0.4
17053,1,3,1,6.0,6,2,13,12.69,1.0,0.12,0,0.4
17054,2,2,2,7.0,3,2,15,10.0,0.0,0.36,0,0.9
17055,3,3,3,19.0,2,2,16,10.99,0.0,0.16,0,1.0
17056,1,3,3,6.0,3,1,7,8.9,0.0,0.04,0,0.3
17057,1,1,1,2.0,1,1,2,8.32,0.0,0.06,0,0.2
17058,1,2,1,0.0,1,3,12,10.78,0.0,0.19,0,0.3
17059,1,2,2,1.0,2,1,15,5.99,0.0,0.25,0,0.3
17060,2,2,3,2.0,3,3,10,13.23,0.0,0.12,0,0.7
17061,4,2,1,3.0,6,3,15,13.48,0.0,0.2,1,1.7
17062,1,2,2,0.0,5,1,10,6.03,0.0,0.16,0,0.3
17063,4,2,2,2.0,1,1,10,6.54,0.0,0.13,0,1.3
17064,2,2,2,3.0,3,1,10,7.88,0.0,0.15,0,0.4
17065,2,2,3,10.0,2,1,10,7.74,0.0,0.14,0,0.4
17066,1,2,2,3.0,5,2,9,9.88,0.0,0.22,0,0.2
17067,1,3,2,8.0,5,4,25,15.31,1.0,0.17,1,0.2
17068,1,1,1,0.0,5,3,4,14.27,0.0,0.1,1,0.3
17069,1,2,2,5.0,3,2,19,10.99,0.0,0.24,0,0.2
17070,2,2,1,0.0,1,2,12,11.11,0.0,0.29,0,0.9
17071,1,2,1,1.0,2,2,10,11.89,0.0,0.22,0,0.3
17072,2,3,2,5.0,5,1,7,6.03,0.0,0.06,0,0.7
17073,1,2,2,7.0,3,2,15,11.71,0.0,0.32,0,0.4
17074,1,2,3,3.0,3,1,1,8.59,0.0,0.02,0,0.2
17075,3,2,3,3.0,6,3,13,13.98,0.0,0.24,0,1.4
17076,3,3,2,4.0,5,2,6,11.99,0.0,0.05,0,0.7
17077,1,2,1,2.0,3,3,6,12.87,0.0,0.12,1,0.4
17078,2,2,2,4.0,5,2,21,11.48,0.0,0.28,0,0.4
17079,4,2,1,5.0,2,2,6,12.42,0.0,0.08,0,1.7
17080,1,1,1,3.0,5,2,6,11.71,0.0,0.2,0,0.4
17081,1,2,2,2.0,1,2,10,10.62,0.0,0.15,0,0.4
17082,1,3,2,4.0,4,1,24,7.51,0.0,0.28,0,0.2
17083,2,3,2,4.0,3,3,20,13.57,0.0,0.2,1,0.9
17084,1,1,1,5.0,3,2,8,11.71,0.0,0.24,0,0.3
17085,1,2,1,2.0,1,2,9,10.59,0.0,0.23,0,0.4
17086,2,2,2,2.0,3,2,14,10.36,0.0,0.24,0,0.5
17087,1,1,1,2.0,3,3,5,13.11,0.0,0.17,0,0.3
17088,2,2,3,2.0,2,2,20,11.48,0.0,0.53,0,0.5
17089,1,2,2,1.0,5,6,8,18.53,1.0,0.09,0,0.2
17090,3,2,1,4.0,4,2,18,8.88,1.0,0.36,0,0.9
17091,2,1,1,5.0,2,1,4,5.99,0.0,0.12,0,0.8
17092,2,2,2,10.0,5,2,6,10.99,0.0,0.12,0,0.2
17093,2,2,2,5.0,1,1,5,7.88,0.0,0.09,0,0.5
17094,3,3,2,20.0,3,1,15,6.91,0.0,0.14,0,1.5
17095,3,2,3,8.0,3,1,3,9.63,0.0,0.06,0,1.5
17096,1,2,3,9.0,2,1,5,7.29,0.0,0.11,0,0.2
17097,1,1,1,5.0,5,4,10,16.77,1.0,0.31,0,0.3
17098,1,2,1,0.0,1,1,15,9.63,1.0,0.38,0,0.4
17099,2,3,1,3.0,6,2,20,9.99,0.0,0.13,0,0.3
17100,4,3,2,2.0,6,4,20,15.65,0.0,0.12,0,1.6
17101,2,2,1,7.0,5,1,5,5.42,0.0,0.12,0,0.5
17102,2,2,2,0.0,3,3,13,13.43,0.0,0.22,0,0.8
17103,1,2,2,7.0,3,3,9,11.78,1.0,0.12,1,0.2
17104,2,2,1,2.0,1,1,11,9.63,0.0,0.22,0,0.4
17105,1,2,2,2.0,2,3,15,12.87,1.0,0.2,0,0.4
17106,2,3,1,3.0,1,3,12,13.47,0.0,0.12,1,0.6
17107,1,3,2,2.0,3,2,9,11.11,0.0,0.1,0,0.4
17108,2,2,2,4.0,2,1,3,8.94,0.0,0.04,0,0.3
17109,1,2,3,7.0,3,2,3,10.62,0.0,0.04,0,0.3
17110,1,3,2,4.0,1,2,6,12.69,0.0,0.06,0,0.3
17111,2,3,2,9.0,4,3,20,13.72,0.0,0.18,0,0.3
17112,3,2,1,5.0,4,2,6,9.91,0.0,0.12,0,0.8
17113,1,2,2,7.0,1,3,10,14.72,0.0,0.26,0,0.2
17114,4,2,1,1.0,3,2,4,12.18,0.0,0.08,0,1.6
17115,2,2,1,6.0,3,1,5,7.29,0.0,0.12,0,0.2
17116,1,1,1,10.0,4,1,13,7.9,1.0,0.46,0,0.3
17117,1,2,1,2.0,2,5,7,15.57,1.0,0.14,0,0.3
17118,3,2,2,2.0,6,4,8,15.95,0.0,0.17,0,1.1
17119,2,2,1,0.0,5,2,5,11.49,1.0,0.08,0,0.7
17120,1,1,1,2.0,3,1,4,7.29,0.0,0.2,0,0.3
17121,1,2,2,8.0,1,3,10,13.99,0.0,0.16,1,0.4
17122,3,3,2,4.0,4,1,6,7.14,0.0,0.06,0,1.0
17123,1,1,1,1.0,1,4,20,16.0,1.0,0.61,0,0.2
17124,1,2,1,7.0,2,1,8,7.88,0.0,0.15,0,0.3
17125,1,1,1,5.0,2,3,6,14.27,0.0,0.23,0,0.2
17126,1,3,1,4.0,3,3,15,14.17,0.0,0.11,1,0.3
17127,1,3,2,6.0,5,1,15,7.66,0.0,0.1,0,0.4
17128,2,1,2,4.0,6,3,7,14.79,0.0,0.21,0,1.0
17129,1,2,1,3.0,4,6,24,17.8,1.0,0.51,0,0.2
17130,1,2,1,2.0,4,4,14,16.89,1.0,0.33,0,0.3
17131,1,1,1,2.0,5,3,10,12.73,1.0,0.48,1,0.4
17132,1,3,2,9.0,4,1,10,5.42,0.0,0.08,0,0.4
17133,1,2,4,3.0,3,3,15,13.79,0.0,0.26,1,0.2
17134,1,3,1,8.0,3,2,5,10.74,0.0,0.05,0,0.2
17135,1,2,2,2.0,3,2,10,11.83,0.0,0.25,0,0.3
17136,2,2,2,2.0,3,1,6,7.51,0.0,0.11,0,0.8
17137,2,2,1,0.0,2,2,9,11.89,0.0,0.19,0,0.7
17138,1,1,2,6.0,4,2,10,10.99,0.0,0.36,0,0.3
17139,2,2,1,1.0,1,2,9,11.36,0.0,0.19,0,0.7
17140,2,2,1,5.0,6,2,20,12.18,1.0,0.36,0,1.0
17141,2,3,1,0.0,5,3,15,13.04,0.0,0.09,0,0.5
17142,3,2,2,3.0,5,4,8,17.49,1.0,0.11,0,1.7
17143,1,2,2,5.0,3,1,5,6.99,0.0,0.12,0,0.4
17144,1,3,2,4.0,1,1,11,6.99,0.0,0.04,0,0.2
17145,1,3,2,0.0,4,3,15,13.85,0.0,0.15,1,0.3
17146,2,2,2,2.0,3,1,6,5.42,0.0,0.13,0,0.9
17147,2,2,1,5.0,6,1,15,7.66,0.0,0.23,0,0.4
